005m2k0m51ydy2zswqrpq71t5,9390359,6045043,2000-04-01,"Bashan et al.",A,US,"cited by applicant",22
005na48w930shho7ejnp44j60,8047812,6071249,2000-06-01,"Cunningham et al.",A,US,"cited by other",188
005nlv69yume3ba5bcredgdyq,8611025,6028720,2000-02-01,"Wartmann et al.",A,US,"cited by applicant",5
005oibx19p3p3p2ni8bo8jgkg,7186577,6121060,2000-09-01,Kameyama,A,US,"cited by examiner",9
005p4ftjoc3g07z6n213n7bga,8216250,6102850,2000-08-01,"Wang et al.",A,US,"cited by other",13
005q25sze5395gp7zhve1cp5t,8703599,6051878,2000-04-01,"Akram et al.",A,US,"cited by applicant",34
005q5f7n09l7frs1pzj1zvnzh,6783046,6123241,2000-09-01,"Walter et al.",A,US,"cited by examiner",6
005qdnn82p8uaba4civxp3lov,6652574,6090134,2000-07-01,"Tu et al.",A,US,"cited by examiner",73
005ruu5mdqp65ma9osxb87b6x,9221364,6024410,2000-02-01,Yoshida,A,US,"cited by examiner",8
005rxwr59vovfypfl7brrpdsv,7680471,6111539,2000-08-01,"Mannings et al.",A,US,"cited by other",222
005rydit1lqg0vooon14orh9r,8363057,6057859,2000-05-01,"Handelman et al.",A,US,"cited by applicant",4
005s1uewwrqrdh7m0ybap1afk,7311729,6099552,2000-08-01,Adams,A,US,"cited by other",38
005s3tzyzz5f3z0uocur6s6oy,8801611,6074775,2000-06-01,"Gartstein et al.",A,US,"cited by applicant",200
005s58ohrhx2bfb067iut1zyo,7482823,6104206,2000-08-01,Verkuil,A,US,"cited by other",563
005spbl1pq5tj20fn5r5cl0yn,6984188,6062114,2000-05-01,Rahm,A,US,"cited by other",62
005ssss15q4woox3g5wh4q0zo,8472721,6081620,2000-06-01,Anderholm,A,US,"cited by examiner",5
005stm2ik2qo2yr7ixuzfi3ox,8002770,6161543,2000-12-01,"Cox et al.",A,US,"cited by other",103
005tnnridgw41d68go0gqkrxs,7758636,6096070,2000-08-01,Ragheb,A,US,"cited by other",17
005uqb2rfxipioz8vsclfxsi9,6964269,6054678,2000-04-01,Miyazaki,A,US,"cited by examiner",45
005v4oxoc4rl4exewdmlzrzjg,7544070,6059615,2000-05-01,"Pendleton et al.",A,US,"cited by other",17
005vbd3gshwcel6jng24xcum3,8077949,6122103,2000-09-01,"Perkins et al.",A,US,"cited by other",9
005vqt1vk4gm84k2m2uzq4fcw,6335956,6061416,2000-05-01,"Koyama et al.",A,US,"cited by examiner",12
005wol2otbji29w0a17nann9v,8758121,6162121,2000-12-01,"Morro et al.",A,US,"cited by applicant",123
005xb148ntxvcs8zu80e1alip,8724522,6023724,2000-02-01,Bhatia,A,US,"cited by applicant",140
005xg7qs9b3bejgyscwx8con6,6457001,6112207,2000-08-01,"Nori et al.",A,US,"cited by examiner",5
005xquclza6mkbr1yfwmmbd32,6208939,6106561,2000-08-01,Farmer,NULL,US,NULL,2
005xtwtbuub1leo2jcs4euixb,7201472,6053976,2000-04-01,"Takatsuka et al.",A,US,"cited by other",3
005zioya84c5o1jo7uduurqaa,D615343,D422833,2000-04-01,"Cruz et al.",S,US,"cited by examiner",13
00605kwc8xg269ytea91ulz6b,9094802,6115669,2000-09-01,"Watanabe et al.",A,US,"cited by applicant",254
0060oameq5rda1gb4wvklwtod,8341018,6075850,2000-06-01,"Ali et al.",A,US,"cited by examiner",33
0060um4nj5aaabzg0wb8bc1iy,8791672,6166527,2000-12-01,"Dwelley et al.",A,US,"cited by examiner",3
0061a96qna0uy61vujzn4nr20,7791180,6166430,2000-12-01,Yamaguchi,A,US,"cited by other",5
0061um75lzvrmgglk7pg5vnzn,7835960,6038584,2000-03-01,Balmer,A,US,"cited by other",300
00628gthf71tackk08jkultcd,8133229,6015419,2000-01-01,Strome,A,US,"cited by other",261
0062gjii8hvh57p1nxgco87xp,6946953,6025563,2000-02-01,"Lesesky et al.",A,US,"cited by other",17
0063r7sf3e3s9504vtw8gejav,6681936,6161738,2000-12-01,Norris,A,US,"cited by examiner",8
0063u78vdpd2z4bp11z0q59l3,9082161,6111656,2000-08-01,"Nohata et al.",A,US,"cited by examiner",2
0063zs22nts2ia01c5d2y2sku,7588550,6056930,2000-05-01,Tung,A,US,"cited by other",143
0063zwnant3mwugsax1hnn3by,8784790,6143330,2000-11-01,"Aaltonen et al.",A,US,"cited by applicant",39
0065cnle8c9t3cfoyomlkotda,6693664,6028664,2000-02-01,"Cheng et al.",A,US,"cited by examiner",5
0065moqnt26ohxhg1rf72ak9z,D482654,6157163,2000-12-01,Blackwood,A,US,"cited by examiner",37
0065tpzcn7acsh9nr10z0zhl4,7245205,6039390,2000-03-01,"Agrawal et al.",A,US,"cited by examiner",4
0066emvct2x1ppetlsd7djxk2,7816001,6094882,2000-08-01,Pervan,A,US,"cited by other",168
0066lma0snj6gzibqdnzm7hbx,8204070,6023471,2000-02-01,"Haddock et al.",A,US,"cited by examiner",1
0066zbhitqmhlx2zvnzcu26ba,9211362,6103255,2000-08-01,"Levene et al.",A,US,"cited by applicant",118
00670f5v12hesf009n6uiclab,D740131,D427057,2000-06-01,"Roth et al.",S,US,"cited by applicant",14
0067gl7lp6luo5n0vw7662c8m,8641688,6152909,2000-11-01,"Bagaoisan et al.",A,US,"cited by applicant",370
0068bk7xjjj9cvfizk4bwuzxz,9207863,6067079,2000-05-01,Shieh,A,US,"cited by examiner",1
0068pzxldnj2kij63pkaitm6f,7084016,6071764,2000-06-01,"Zhang et al.",A,US,"cited by other",55
0068q55vqkthj9jqd7qilcd8a,7688936,6081322,2000-06-01,Barbour,A,US,"cited by examiner",13
00692mqtqsuylyma6dx4wahp1,8396915,6058408,2000-05-01,"Fischer et al.",A,US,"cited by applicant",131
0069rxpxjclkoh40zm86z5fra,9478940,6134003,2000-10-01,"Tearney et al.",A,US,"cited by applicant",212
006arijswrz0sjv00sfqhas0k,7220053,6039182,2000-03-01,Light,A,US,"cited by other",203
006b3k7cyd8v4plngx72cekfv,7522434,6167329,2000-12-01,"Engel et al.",A,US,"cited by examiner",8
006bhlwdjqwzs5os14od7jbjy,9345148,6157079,2000-12-01,Taguchi,A,US,"cited by applicant",14
006btj8g54c9iszf5h8ypgcok,8549732,6011987,2000-01-01,Barnett,A,US,"cited by applicant",475
006bvaqd6wlt9m9ptl37hw82b,9419957,6115690,2000-09-01,Wong,A,US,"cited by applicant",336
006bvsjilgfbtmta2kg84dmtw,7151860,6137905,2000-10-01,Takaoka,A,US,"cited by examiner",11
006c3t36wgldrublv4luliov4,7830129,6011385,2000-01-01,"Brandt et al.",A,US,"cited by examiner",0
006cm3vi0kdhb7cspkhoumztx,D627444,D428640,2000-07-01,Pitsch,S,US,"cited by examiner",2
006cmk22a1takg0w1yyvo432s,7217878,6100461,2000-08-01,Hewitt,A,US,"cited by other",60
006cz63dnjihj3840pwxvgnh1,6475312,6074502,2000-06-01,"Burns et al.",A,US,"cited by examiner",23
006db18xb6733ln2b2ggrjmv0,7194199,6018616,2000-01-01,Schaper,A,US,"cited by examiner",2
006dimo7d3zzol2xocku5gp43,7139994,6068662,2000-05-01,"Scepanovic et al.",A,US,"cited by other",44
006ds6sn7owr1uyn2ogg3lakv,7232042,6050451,2000-04-01,"Hess, III et al.",A,US,"cited by other",2
006dxz53f935oysmk7hcvsyve,7684866,6078838,2000-06-01,Rubinstein,A,US,"cited by other",149
006ep40uiipq6zg7ak9ik1pzg,6398708,6024690,2000-02-01,"Lee et al.",A,US,"cited by other",157
006erkxcmb696n82w6fag47by,9395876,6075992,2000-06-01,"Moon et al.",A,US,"cited by applicant",8
006erl5lif2j5k5v23bx9wg23,9053009,6128094,2000-10-01,Smith,A,US,"cited by applicant",1
006f45v1zg1657p5wq08lnf0m,8597846,6037072,2000-03-01,"Wilson et al.",A,US,"cited by applicant",171
006f95b7vy0hh02lmq945blh9,7254553,6052669,2000-04-01,"Smith et al.",A,US,"cited by examiner",4
006feanzjke330j7vb0esrsam,7451273,6049476,2000-04-01,"Laudon et al.",A,US,"cited by other",59
006g6y16e68700zyggu1v1ofb,8940315,6096344,2000-08-01,"Liu et al.",A,US,"cited by applicant",53
006g7pyvavkb9qnsl2imp99te,9170842,6078942,2000-06-01,"Eisler et al.",A,US,"cited by applicant",0
006g8gdkuste3f033wlkz3yf8,6507250,6014067,2000-01-01,"Matsumoto et al.",A,US,"cited by examiner",6
006h1xlqh59i6ak3k1k9hhpse,6536524,6025780,2000-02-01,"Bowers et al.",A,US,"cited by other",31
006harwutfz9w1a9kgqehz5a6,6990926,D426035,2000-05-01,Huang,S,US,"cited by examiner",6
006hjmo6sjbuxalqnqlxgorur,9618316,6133906,2000-10-01,Geaghan,A,US,"cited by applicant",22
006hrfy5gcqa7rkc1ftvtenhr,D536342,6018748,2000-01-01,Smith,A,US,"cited by examiner",0
006i3bdmyc239x4g7fe5pqxz0,8838658,6058400,2000-05-01,Slaughter,A,US,"cited by applicant",20
006j9xjed26dqer6c9un2maq8,9287829,6137367,2000-10-01,"Ezzedine et al.",A,US,"cited by applicant",3
006jvmg95bhqz67ibcchbjvjh,9216019,6056746,2000-05-01,"Goble et al.",A,US,"cited by applicant",818
006k5mgeqybz757519r0uz05j,7900629,6089348,2000-07-01,Bokor,A,US,"cited by other",38
006k6mc0c8t8c98jr9d1qb5wl,6821881,6113465,2000-09-01,"Kim et al.",A,US,"cited by other",16
006kgsnro1xmp7sqz6wxxja7q,9410304,6109858,2000-08-01,Deneve,A,US,"cited by examiner",5
006kw5b8nkpjle60mqa4o1yca,6533700,6048287,2000-04-01,Rohloff,A,US,"cited by other",23
006l6lhjoc8l1rsztukxcm7c6,8999367,6117296,2000-09-01,Thomson,A,US,"cited by applicant",19
006lba1l7vwhwmf657oaf6oq1,8252328,6024981,2000-02-01,Khankari,A,US,"cited by other",37
006m2iyr1mppct4821gbbnkoi,7175137,6037543,2000-03-01,"Nicoli et al.",A,US,"cited by other",44
006m9o030pnpl6cbkyzw33he8,7979803,6085186,2000-07-01,"Christianson et al.",A,US,"cited by other",10
006mi91ds6297lk8745gwjr9f,D664788,6095346,2000-08-01,Idelberger,A,US,"cited by examiner",8
006n0xv6acyq4t3bhpt2pjoxb,6351467,6038601,2000-03-01,"Lambert et al.",A,US,"cited by examiner",18
006n46zom9d2dm5krk1gorm2c,9710894,6115049,2000-09-01,"Winner et al.",A,US,"cited by applicant",27
006n4dal5epwnvmi7a234wxe6,9089301,6123667,2000-09-01,"Poff et al.",A,US,"cited by applicant",95
006nhpgqojjl8zebj6vguexcl,8571808,6052565,2000-04-01,"Ishikura et al.",A,US,"cited by applicant",128
006nmtrpbqnuaxo5rtxorf4j4,6958267,6037205,2000-03-01,"Huh et al.",A,US,"cited by other",38
006oa2blf8qdue4ssm6hacb0a,6699253,6110178,2000-08-01,"Zech et al.",A,US,"cited by other",20
006oce3aej85hp8mk8y7tzx40,7029394,6119229,2000-09-01,"Martinez et al.",A,US,"cited by other",5
006og3w8ersy3bxubd409fquh,9295570,6127173,2000-10-01,"Eckstein et al.",A,US,"cited by applicant",229
006p25azj564bfsu737rdsjqn,7488313,6120904,2000-09-01,"Hostettler et al.",A,US,"cited by other",9
006pc0nnx3vxhm850m4t4m89q,6771900,6154609,2000-11-01,"Muramatsu et al.",A,US,"cited by other",2
006q6nk31br1ot615qq0i9wvb,RE46243,6128646,2000-10-01,Miloslavsky,A,US,"cited by applicant",632
006qj1q5uk3lpk7bz6pvphyaq,9409633,6056478,2000-05-01,"Martin et al.",A,US,"cited by applicant",20
006qpt5cv0eqajzgj9i1qe6xg,8527619,6086397,2000-07-01,"Chapman et al.",A,US,"cited by applicant",8
006rcpo1l608r9omi6deygowb,7151489,6097974,2000-08-01,"Camp et al.",A,US,"cited by other",2
006rhy4cczc6ibfi2put5uw43,6887253,6156051,2000-12-01,Schraga,A,US,"cited by other",104
006rmrvs7ivp4zuk3aunbydeh,7484054,6094416,2000-07-01,Ying,A,US,"cited by other",51
006s3dbl8vxa0fynr31zpxup4,8677517,6029269,2000-02-01,El-Soudani,A,US,"cited by applicant",41
006sm3z3ier52m4oy5rroml7a,7782891,6025744,2000-02-01,"Bertolet et al.",A,US,"cited by other",55
006szlkkbegicxk9lxjdqtft0,7231024,6108782,2000-08-01,"Fletcher et al.",A,US,"cited by other",35
006t017ukjhmwqb44jfm7dbt5,6792817,6145387,2000-11-01,Garshelis,A,US,"cited by other",38
006ta8o3y39u43qv0whujsjy3,7549468,6092756,2000-07-01,Sola,A,US,"cited by other",32
006tcnngpkv1c7nht56hlbmvo,7855618,6087198,2000-07-01,Panasik,A,US,"cited by other",85
006upb9qhdbe4rlizr1bs1xq9,9397125,6100119,2000-08-01,"Jang et al.",A,US,"cited by applicant",2
006uw68o5ckuqpvninx6xfh9n,8868042,6124799,2000-09-01,Parker,A,US,"cited by applicant",6
006v752vbij29uyvomwmynj9x,7983655,6058300,2000-05-01,Hanson,A,US,"cited by other",23
006v9z0lyv5tj8ml8s1n7pkzp,8469864,6102837,2000-08-01,Hubbard,A,US,"cited by examiner",22
006vgkbj5ug62zx744doguhke,7749250,6024758,2000-02-01,Thal,A,US,"cited by other",648
006vvses7u2q2lt8oace5f4qe,8334506,6069355,2000-05-01,Mordehai,A,US,"cited by other",176
006wf9cf9m6vv6ap7xm6xgowe,8932056,6106296,2000-08-01,Johnson,A,US,"cited by applicant",19
006wmjbhldgloplzldr4fo2g5,6891839,6029175,2000-02-01,"Chow et al.",A,US,"cited by other",12
006wwyx7rbg5qw0q0ey96aqnv,7220416,6143731,2000-11-01,"Jamas et al.",A,US,"cited by other",15
006xckawbhhrpojubbsz9c45n,7270705,6162258,2000-12-01,"Scarborough et al.",A,US,"cited by other",67
006xljvedw8f8v2wr6b8w5iwg,6769309,6142194,2000-11-01,McClaran,A,US,"cited by examiner",7
006y7xf0jnap84tuhlvockodu,6690844,6114994,2000-09-01,"Soref et al.",A,US,"cited by other",57
006yh6x5qd1p1vmjozg2rkihy,8500541,6089977,2000-07-01,Bennett,A,US,"cited by applicant",4
006z6kix9jex5k4gmuk3dfb9h,9320320,6138382,2000-10-01,Schoesler,A,US,"cited by examiner",49
00711zly6n2lqpjir8ie152lr,8862393,6166627,2000-12-01,Reeley,A,US,"cited by applicant",82
0071ks9u833kk5yv6izee34tr,9055221,6028611,2000-02-01,"Anderson et al.",A,US,"cited by applicant",953
0071p9h4soqlqyiu17kp7lxmx,9149629,6148222,2000-11-01,"Ramsey, III",A,US,"cited by examiner",5
00720ad7brmwjz63kkl9176a0,8719451,6067413,2000-05-01,"Gustafsson et al.",A,US,"cited by applicant",6
0072e88ra2og2q2pbhz5jrmnq,9534787,6016658,2000-01-01,"Willis et al.",A,US,"cited by applicant",25
0074f3i5xm9dpi1q60fotomdl,6911698,6027960,2000-02-01,"Kusumoto et al.",A,US,"cited by other",52
0074j6oi4wa4u6oza9vvihxcc,D718864,6092529,2000-07-01,Cox,A,US,"cited by examiner",3
0074qskm9mmgzvt1bp2i5h7r2,6899064,6101994,2000-08-01,Ichikawa,A,US,"cited by other",8
007507lt0g4rcaas7b8od3d5u,6895503,6138119,2000-10-01,"Hall et al.",A,US,"cited by examiner",28
0075bmag1lzribh2ozwzekc5q,7115514,6034975,2000-03-01,"Harter et al.",A,US,"cited by other",77
0075e1az6thmi4kfcloaxx1af,7491308,6027631,2000-02-01,Broadbent,A,US,"cited by other",36
0075ymjt6pcd9lkzxrhq0e56r,9279445,6099217,2000-08-01,"Wiegand et al.",A,US,"cited by examiner",5
00763bljczf6plljgep3h6zuw,7794426,6045537,2000-04-01,Klitmose,A,US,"cited by other",52
00766eq4c32vmicytws1kctbl,9271238,6131116,2000-10-01,"Riggins et al.",A,US,"cited by applicant",201
00776s37xugbtc0czrztaexgw,6715114,6026038,2000-02-01,"Cho et al.",A,US,"cited by examiner",9
0077qrzlrolgjhdkghgxwvdso,7419990,6166037,2000-12-01,"Budhu et al.",A,US,"cited by other",0
0077r8tudvq2ei3n0r2ehtvri,RE42877,6070500,2000-06-01,"Dlask et al.",A,US,"cited by other",514
00797fppzimolsslvy9wq02yp,8752759,6045042,2000-04-01,Ohno,A,US,"cited by applicant",294
0079m6u08lfod147tpprgyrfv,7684859,6128538,2000-10-01,"Fischell et al.",A,US,"cited by other",60
007a35vbbh9bk8n62br50xmaf,6795876,6167506,2000-12-01,Witt,A,US,"cited by examiner",11
007an0whpldpv918t1jdtw1kh,9162101,6048292,2000-04-01,Gasquez,A,US,"cited by examiner",18
007au3gksdvkfs8kq8blolhl9,7567697,6165181,2000-12-01,"Heilbrun et al.",A,US,"cited by other",49
007b47dezhdy3pirv7ok24cao,8019179,6160900,2000-12-01,"Miyawaki et al.",A,US,"cited by examiner",12
007b9gpfgn7v1ca6uxc2axwfc,7155205,6052448,2000-04-01,Janning,A,US,"cited by other",28
007e9tqrg30tvvrf2hmix16jm,D542081,D427483,2000-07-01,"Geelen et al.",S,US,"cited by examiner",5
007emkh1tao8vrblz5k7m7536,8484479,6152369,2000-11-01,"Wilz, Sr. et al.",A,US,"cited by applicant",70
007etexxbsa5rlpvzjtp5vnxy,8123700,6022748,2000-02-01,Charych,A,US,"cited by other",703
007euqlpi15u7yjyhy8emsnca,8179236,6157424,2000-12-01,Eichenlaub,A,US,"cited by other",674
007f4ehhz3056f86vnivmmbdu,7961393,6018841,2000-02-01,"Kelsay et al.",A,US,"cited by other",203
007guss3xpkqpigc2bjoe9x59,6504768,6026465,2000-02-01,"Mills et al.",A,US,"cited by other",21
007gwff7j38l2ka7k8wdownt8,6310360,6091382,2000-07-01,"Shioya et al.",NULL,US,NULL,10
007h709euhx4cmhbkiiueyzk3,8370122,6128577,2000-10-01,"Assa et al.",A,US,"cited by applicant",16
007isjcqwhns3q4uh768g6xa3,7797138,6113644,2000-09-01,Weber,A,US,"cited by other",20
007iuoj0wehr3uk1dzomwkd5a,7989447,6093716,2000-07-01,"Davis et al.",A,US,"cited by other",21
007j2dn7evm1hfjjinhyhwc1r,7746257,6157331,2000-12-01,"Liu et al.",A,US,"cited by other",24
007jint5g2w7o4e0cc5f1vmzx,7711053,6167164,2000-12-01,Lee,A,US,"cited by examiner",12
007kbo4b9xr232tkrb6oyspid,9280681,6023223,2000-02-01,"Baxter, Jr.",A,US,"cited by applicant",9
007kcg4t6omtgz116pn3s101b,7220760,6140343,2000-10-01,"DeNinno et al.",A,US,"cited by other",3
007kwhxxm5zpvrj2yf0b8jts8,7690751,6139125,2000-10-01,"Otsuka et al.",A,US,"cited by examiner",12
007l8yezkbfcnv6bpt9df5bwf,7771415,6128174,2000-10-01,"Ritter et al.",A,US,"cited by other",16
007lz7j88fvjwp52txufqiq0n,8087824,6094904,2000-08-01,"Goodrich et al.",A,US,"cited by examiner",12
007m8ap2jj8p0k1mf3co7msmy,7516460,6063128,2000-05-01,"Bentley et al.",A,US,"cited by examiner",0
007n9k2r5pg7og5mdbkykpr9t,7426835,6082445,2000-07-01,Dugan,A,US,"cited by other",51
007niwcewu1qufax08agiwe3d,6794813,6114804,2000-09-01,"Kawase et al.",A,US,"cited by other",7
007nxp5r7uz9a2w5uy15cs8e3,7590943,6061653,2000-05-01,"Fisher et al.",A,US,"cited by other",8
007o8p4btf4psy273aq14ddac,7389543,6129435,2000-10-01,"Reichow et al.",A,US,"cited by other",58
007ob2gj18n43u7fbfig1olic,8388186,6135623,2000-10-01,Lin,A,US,"cited by examiner",3
007ojimwkblqd8aah68t46ers,7863340,6156809,2000-12-01,"Clark et al.",A,US,"cited by other",85
007owirz79jeyfdhs6n878ecg,D499070,D423459,2000-04-01,"Takase et al.",S,US,"cited by examiner",8
007p4q2u817b1vi95y2l30zs8,6583847,6020946,2000-02-01,"Callegari et al.",A,US,"cited by other",6
007p9xf5x6fofc4j6um3azsgx,8980074,6027689,2000-02-01,Markart,A,US,"cited by applicant",43
007pket91qhqhlrykhnpg8elu,9479266,6100846,2000-08-01,"Li et al.",A,US,"cited by applicant",285
007qbwv0044wkl5yg9dyja0b9,6860040,6050008,2000-04-01,"Doornek et al.",A,US,"cited by other",61
007qs8m2vcwgp9ei7nbfruhpz,7317226,6043166,2000-03-01,"Roitman et al.",A,US,"cited by other",16
007r0tdbgx7ig75q564lrv4gs,9590624,6024089,2000-02-01,Wallace,A,US,"cited by examiner",0
007r7l7ah8kovlryjopac7beh,7491102,6083633,2000-07-01,"Fister et al.",A,US,"cited by examiner",10
007rj7qgesyr7stum4v4bvy7r,8824469,6157377,2000-12-01,"Shah-Nazaroff et al.",A,US,"cited by examiner",2
007rs4w2ta8uuimsejfqdl5ld,7363535,6041381,2000-03-01,Hoese,A,US,"cited by examiner",2
007rvf7f8a5kupmbvvxbhkhsh,9258924,6091199,2000-07-01,"Van Pelt",A,US,"cited by examiner",0
007ry8qc2rasdszvcrbugt5eb,9286374,6069628,2000-05-01,"Farry et al.",A,US,"cited by applicant",63
007sezzkwnpwmqwi9mr5f4e3p,8054282,6115021,2000-09-01,"Nonomura et al.",A,US,"cited by examiner",2
007snq2hxvtgrph5ch50lldri,7411711,6162211,2000-12-01,"Tankovich et al.",A,US,"cited by other",61
007swrtwrhwk03sv0nuujal9q,9579145,6086586,2000-07-01,Hooven,A,US,"cited by applicant",425
007t0xjz4wcqmnu9s5xje6t23,8035834,6124939,2000-09-01,"Toyoda et al.",A,US,"cited by other",51
007t38k4lwgdeltgtgd4r8rnu,D632773,6039212,2000-03-01,Singh,A,US,"cited by other",30
007tp54yz1lllharx4ildjm67,6659957,6111645,2000-08-01,"Tearney et al.",A,US,"cited by examiner",24
007tqxd9e4ada43hddyklujc6,6826749,6158048,2000-12-01,"Lueh et al.",A,US,"cited by other",71
007uu80qbn97qmwwwrru3tyou,7867991,6087384,2000-07-01,"Matsui et al.",A,US,"cited by other",84
007uvoioont06kloui5ac5d48,8461186,6117454,2000-09-01,"Kreuter et al.",A,US,"cited by applicant",7
007v1rhohjidechuo51rbwio6,8180440,6081735,2000-06-01,"Diab et al.",A,US,"cited by other",19
007vhxygcazh8xo70qg6iddd1,7237264,6035323,2000-03-01,"Narayen et al.",A,US,"cited by other",112
007wrfcikdz2oviebgop86r9j,8307107,6078958,2000-06-01,"Echeita et al.",A,US,"cited by examiner",3
007wu4n0jyg8oujrc3qo720l9,7207569,6017035,2000-01-01,"Glasser et al.",A,US,"cited by other",14
007x5y1cfoloh4flzymtleltq,9488093,6138638,2000-10-01,Morikawa,A,US,"cited by examiner",4
007xmoj0cl2k8gklyaioyyu51,6248903,6087336,2000-07-01,"Edwards et al.",NULL,US,NULL,1
007y0yrv60i8jyt6wo11mpsut,6579870,6130215,2000-10-01,"Jakoczi et al.",A,US,"cited by other",2
007yd7vebm34vw363jir2p4cp,7742124,6141067,2000-10-01,Ikka,A,US,"cited by other",73
007yn2bdl0h5teoid0hn4ow1j,8695627,6079439,2000-06-01,Hartley,A,US,"cited by examiner",13
007z3foxr14v4qptasoqpcp2n,D714869,D430247,2000-08-01,Kruse,S,US,"cited by examiner",18
007z5kbk567babdsgd6jh330e,6551226,6032914,2000-03-01,Bastida,A,US,"cited by other",30
007zmmrtp7ry4eqo3asbxmec5,D512241,D434245,2000-11-01,"Natuzzi et al.",S,US,"cited by other",12
008030wrbqczx8pwcy3o0pv9f,6351464,6161008,2000-12-01,"Lee et al.",A,US,"cited by examiner",4
00807wa7x9rvcf620fpwjxhbv,8406728,6122520,2000-09-01,Want,A,US,"cited by applicant",169
0080yq68ip1eiudxdfz7aij2g,7792032,6088588,2000-07-01,Osborne,A,US,"cited by other",12
008102mnbz970lldnqz4dhjj6,7017400,6062162,2000-05-01,Dean,A,US,"cited by examiner",16
00810m08p0uqyqvogxn8bvyaz,6481627,6047250,2000-04-01,"Beaudoin et al.",A,US,"cited by examiner",44
0081ipvqi4swky5xlwdiszjx6,7944355,6158010,2000-12-01,"Moriconi et al.",A,US,"cited by examiner",8
0082kj49qbqh2c8pnjurwpy5n,7632265,6014579,2000-01-01,"Pomeranz et al.",A,US,"cited by other",74
0082t21g6ns7cxrkecjo4f9ej,9364173,6115634,2000-09-01,"Donders et al.",A,US,"cited by applicant",234
008369rih7cfthp4svck8t57o,6353467,6094246,2000-07-01,"Wong et al.",A,US,"cited by other",50
0083gf9ru89g6ub5hhd7f37lr,8542264,6069658,2000-05-01,Watanabe,A,US,"cited by applicant",89
0083yswptdyl9w7bjhd1p5rty,6469954,6128244,2000-10-01,"Thompson et al.",A,US,"cited by other",8
0084a9kz4pncxmx9qk4bfeln7,6838472,6093742,2000-07-01,"Salituro et al.",A,US,"cited by other",8
0084ajkcpufeyvr7m9f75x3h7,9005625,6010999,2000-01-01,"Daley et al.",A,US,"cited by applicant",103
0084fq9s2fxlzo4godazy9xey,6640238,6081837,2000-06-01,"Stedman et al.",A,US,"cited by other",90
0084m6jygugl5fqqhiyfvxcnk,8198630,6133977,2000-10-01,"Lee et al.",A,US,"cited by other",119
00854ea3gd9l1g1mt3suztzg1,6915508,6061520,2000-05-01,"Yellin et al.",A,US,"cited by other",3
0085a2eky9y2qdo1npl7bndyi,6851387,6103225,2000-08-01,Barclay,A,US,"cited by other",8
0085l6dggs6ogk9guvkkc7wrn,D711636,D421832,2000-03-01,Loveder,S,US,"cited by applicant",77
0086mn31dgvt6ql0dt29lt3tx,7900682,6152259,2000-11-01,"Freist et al.",A,US,"cited by other",8
0088112hq2b1lwgh917ydbtwg,8864422,6076290,2000-06-01,"Seitle et al.",A,US,"cited by applicant",1
00881kw82o284y5kzd5r956lp,D694151,6146239,2000-11-01,Magliocchetti,A,US,"cited by applicant",23
0088ajjuuvcox6e9v5z2dar63,6526787,6131966,2000-10-01,"Hensley et al.",A,US,"cited by examiner",7
0088atccgr0cty1c88rygoeoi,7594085,6125371,2000-09-01,"Bohannon et al.",A,US,"cited by other",0
0088jmj7uob12uju9rrf7ovjs,8915854,6093883,2000-07-01,Sanghvi,A,US,"cited by applicant",272
0088zs06kbte3ihyiqebe7yb9,6402880,6042684,2000-03-01,Ohman,A,US,"cited by examiner",3
0089fzajhw0tlkl93vcbxdjf2,7920994,6132969,2000-10-01,"Stoughton et al.",A,US,"cited by other",7
008ah8d4eztjdinjk0xgtixyk,8961976,6165745,2000-12-01,"Ward et al.",A,US,"cited by applicant",7
008ak58unp2pcyk30fifuy4h7,9171577,6104441,2000-08-01,"Wee et al.",A,US,"cited by applicant",15
008arob0wyxltebgf8pful700,9526618,6165119,2000-12-01,"Schweich, Jr. et al.",A,US,"cited by applicant",17
008bewncpg8n6sl473m4v6cgd,7261603,6068512,2000-05-01,Sugie,A,US,"cited by examiner",1
008cmhm6ttv1sqcp937fl9xk8,9708400,6113898,2000-09-01,"Anderson et al.",A,US,"cited by applicant",73
008d39awvflssadiqo0l79nbc,8928897,6160642,2000-12-01,"Mui et al.",A,US,"cited by applicant",1061
008df9kucfrbfik4x31bsdynb,8845450,6110055,2000-08-01,Wilson,A,US,"cited by applicant",64
008dfg6j7ypt8mmt53uy1gg30,7834648,6104061,2000-08-01,"Forbes et al.",A,US,"cited by other",24
008dg6rh5ptlc8fo7ftzcb3jt,6836602,6120917,2000-09-01,Eda,A,US,"cited by other",23
008dla5k04sdsxxoydizg3y8g,7901675,6045826,2000-04-01,"Borowy-Borowski et al.",A,US,"cited by examiner",2
008dp7ozvreh9cd627gvxxnqh,7729431,6093496,2000-07-01,"Dominguez et al.",A,US,"cited by other",184
008fdgwktlpql3i26nrnn3sjh,9423765,6122470,2000-09-01,Kimura,A,US,"cited by applicant",0
008gilxl8k9011cwkorwwb1vf,7399278,6102861,2000-08-01,"Avila et al.",A,US,"cited by other",19
008glx0perrrpgppmu29eo4hy,7445248,6010668,2000-01-01,"Lawrence et al.",A,US,"cited by other",7
008gtaew9hcxk5qpsyp9tsz6s,8585971,6130098,2000-10-01,"Handique et al.",A,US,"cited by applicant",139
